order_id,user_id,restaurant_id,partner_id,order_date,amount,payment_method,delivery_time_min,order_status
1657,81,77,65,8/9/2023 0:00,1121,UPI,21,Delivered
1658,152,72,21,8/9/2023 1:00,1430,Debit Card,35,Returned
1659,61,63,27,8/9/2023 2:00,811,Credit Card,38,Delivered
1660,61,64,70,8/9/2023 3:00,392,Debit Card,53,Delivered
1661,354,61,44,8/9/2023 4:00,564,UPI,33,Delivered
1662,28,54,28,8/9/2023 5:00,856,Credit Card,43,Delivered
1663,442,92,45,8/9/2023 6:00,492,UPI,47,Cancelled
1664,43,94,17,8/9/2023 7:00,831,UPI,51,Cancelled
1665,169,73,40,8/9/2023 8:00,802,Debit Card,56,Delivered
1666,423,95,3,8/9/2023 9:00,295,UPI,29,Delivered
1667,86,58,76,8/9/2023 10:00,472,UPI,28,Delivered
1668,177,85,76,8/9/2023 11:00,271,Credit Card,43,Cancelled
1669,17,56,66,8/9/2023 12:00,1425,Credit Card,55,Delivered
1670,98,34,46,8/9/2023 13:00,460,UPI,48,Delivered
1671,454,31,30,8/9/2023 14:00,750,UPI,48,Delivered
1672,494,52,69,8/9/2023 15:00,624,Cash,42,Delivered
1673,198,89,9,8/9/2023 16:00,719,UPI,46,Delivered
1674,98,76,11,8/9/2023 17:00,724,Credit Card,50,Delivered
1675,65,1,69,8/9/2023 18:00,496,Debit Card,26,Returned
1676,330,55,66,8/9/2023 19:00,969,UPI,23,Delivered
1677,341,22,31,8/9/2023 20:00,531,Cash,33,Delivered
1678,5,40,33,8/9/2023 21:00,1453,Debit Card,29,Delivered
1679,2,1,39,8/9/2023 22:00,221,UPI,53,Delivered
1680,22,65,46,8/9/2023 23:00,670,Credit Card,45,Delivered
1681,112,63,37,8/10/2023 0:00,1082,Credit Card,42,Delivered
1682,57,54,60,8/10/2023 1:00,1267,Credit Card,28,Delivered
1683,66,42,31,8/10/2023 2:00,488,Debit Card,56,Delivered
1684,330,21,11,8/10/2023 3:00,813,UPI,27,Delivered
1685,98,79,2,8/10/2023 4:00,189,UPI,33,Delivered
1686,144,81,27,8/10/2023 5:00,723,UPI,26,Delivered
1687,368,22,2,8/10/2023 6:00,1427,UPI,26,Delivered
1688,435,38,21,8/10/2023 7:00,1115,UPI,28,Delivered
1689,125,99,58,8/10/2023 8:00,730,Debit Card,22,Delivered
1690,167,80,5,8/10/2023 9:00,319,Credit Card,33,Delivered
1691,86,8,52,8/10/2023 10:00,850,Credit Card,36,Delivered
1692,76,62,45,8/10/2023 11:00,660,Credit Card,41,Delivered
1693,344,47,20,8/10/2023 12:00,1433,Debit Card,45,Delivered
1694,495,17,61,8/10/2023 13:00,733,UPI,47,Delivered
1695,424,17,38,8/10/2023 14:00,1133,Debit Card,33,Delivered
1696,294,90,20,8/10/2023 15:00,608,UPI,28,Delivered
1697,444,13,25,8/10/2023 16:00,678,Cash,45,Delivered
1698,59,17,2,8/10/2023 17:00,490,Credit Card,21,Delivered
1699,138,38,32,8/10/2023 18:00,206,UPI,30,Delivered
1700,99,81,26,8/10/2023 19:00,367,Credit Card,36,Delivered
1701,192,78,70,8/10/2023 20:00,768,Credit Card,53,Delivered
1702,243,45,41,8/10/2023 21:00,965,UPI,38,Delivered
1703,319,6,67,8/10/2023 22:00,880,Credit Card,58,Delivered
1704,49,35,1,8/10/2023 23:00,613,UPI,37,Cancelled
1705,448,14,51,8/11/2023 0:00,396,UPI,32,Delivered
1706,32,72,5,8/11/2023 1:00,879,Cash,24,Cancelled
1707,391,61,13,8/11/2023 2:00,522,Credit Card,42,Cancelled
1708,277,15,19,8/11/2023 3:00,566,Debit Card,43,Delivered
1709,20,54,12,8/11/2023 4:00,1204,Credit Card,48,Delivered
1710,154,27,48,8/11/2023 5:00,517,UPI,27,Delivered
1711,383,13,25,8/11/2023 6:00,708,Credit Card,45,Delivered
1712,68,31,57,8/11/2023 7:00,257,Credit Card,34,Delivered
1713,366,35,35,8/11/2023 8:00,733,Cash,20,Delivered
1714,372,60,76,8/11/2023 9:00,988,UPI,47,Returned
1715,214,6,5,8/11/2023 10:00,567,Debit Card,33,Delivered
1716,143,69,22,8/11/2023 11:00,970,Cash,53,Delivered
1717,376,86,77,8/11/2023 12:00,1445,Credit Card,50,Delivered
1718,232,58,57,8/11/2023 13:00,832,Cash,25,Delivered
1719,213,49,47,8/11/2023 14:00,1289,UPI,24,Delivered
1720,79,23,54,8/11/2023 15:00,405,Cash,50,Delivered
1721,214,89,3,8/11/2023 16:00,1254,Debit Card,56,Delivered
1722,116,34,53,8/11/2023 17:00,929,UPI,34,Delivered
1723,92,26,31,8/11/2023 18:00,1301,Cash,34,Delivered
1724,270,47,69,8/11/2023 19:00,987,UPI,24,Delivered
1725,411,5,33,8/11/2023 20:00,1064,UPI,47,Delivered
1726,381,90,72,8/11/2023 21:00,384,Credit Card,52,Delivered
1727,489,20,50,8/11/2023 22:00,702,UPI,30,Delivered
1728,168,6,16,8/11/2023 23:00,330,UPI,25,Delivered
1729,58,70,76,8/12/2023 0:00,306,Debit Card,42,Delivered
1730,284,59,77,8/12/2023 1:00,720,UPI,59,Delivered
1731,26,64,39,8/12/2023 2:00,1006,UPI,21,Delivered
1732,369,18,46,8/12/2023 3:00,1197,UPI,34,Delivered
1733,447,4,47,8/12/2023 4:00,1097,UPI,42,Delivered
1734,66,17,44,8/12/2023 5:00,741,Debit Card,41,Delivered
1735,409,14,9,8/12/2023 6:00,283,Debit Card,28,Delivered
1736,248,78,50,8/12/2023 7:00,570,Cash,59,Delivered
1737,254,13,77,8/12/2023 8:00,362,Credit Card,49,Delivered
1738,387,7,60,8/12/2023 9:00,1049,UPI,35,Delivered
1739,456,44,15,8/12/2023 10:00,631,Cash,49,Delivered
1740,44,15,36,8/12/2023 11:00,497,Debit Card,28,Delivered
1741,97,19,63,8/12/2023 12:00,315,Credit Card,20,Delivered
1742,42,63,69,8/12/2023 13:00,1086,Credit Card,57,Delivered
1743,500,35,80,8/12/2023 14:00,497,Cash,27,Delivered
1744,227,81,41,8/12/2023 15:00,998,Debit Card,37,Delivered
1745,262,35,74,8/12/2023 16:00,547,UPI,46,Returned
1746,167,19,24,8/12/2023 17:00,732,Debit Card,37,Delivered
1747,436,20,49,8/12/2023 18:00,875,UPI,51,Returned
1748,279,100,18,8/12/2023 19:00,1394,UPI,51,Delivered
1749,89,35,7,8/12/2023 20:00,457,UPI,55,Delivered
1750,379,32,4,8/12/2023 21:00,1140,UPI,55,Delivered
1751,178,48,69,8/12/2023 22:00,947,UPI,40,Delivered
1752,427,44,60,8/12/2023 23:00,868,UPI,51,Delivered
1753,403,24,55,8/13/2023 0:00,615,Credit Card,50,Delivered
1754,197,61,16,8/13/2023 1:00,248,Debit Card,56,Delivered
1755,307,17,29,8/13/2023 2:00,1415,Cash,35,Delivered
1756,267,71,23,8/13/2023 3:00,307,UPI,33,Delivered
1757,268,50,14,8/13/2023 4:00,759,Credit Card,43,Delivered
1758,74,65,79,8/13/2023 5:00,703,Cash,44,Cancelled
1759,8,99,49,8/13/2023 6:00,800,UPI,54,Delivered
1760,408,32,33,8/13/2023 7:00,1069,Debit Card,36,Delivered
1761,476,36,25,8/13/2023 8:00,376,Debit Card,23,Delivered
1762,297,13,21,8/13/2023 9:00,572,UPI,30,Delivered
1763,164,70,17,8/13/2023 10:00,1245,Debit Card,34,Delivered
1764,485,58,23,8/13/2023 11:00,392,Debit Card,49,Delivered
1765,85,14,57,8/13/2023 12:00,679,UPI,43,Delivered
1766,72,37,58,8/13/2023 13:00,1218,UPI,21,Delivered
1767,55,79,14,8/13/2023 14:00,520,UPI,53,Delivered
1768,393,68,20,8/13/2023 15:00,801,UPI,42,Delivered
1769,47,40,30,8/13/2023 16:00,838,Credit Card,50,Cancelled
1770,399,59,19,8/13/2023 17:00,883,Credit Card,56,Delivered
1771,432,80,53,8/13/2023 18:00,241,UPI,32,Delivered
1772,238,92,56,8/13/2023 19:00,1195,Cash,52,Delivered
1773,104,16,77,8/13/2023 20:00,321,UPI,26,Cancelled
1774,210,62,23,8/13/2023 21:00,1365,UPI,51,Delivered
1775,42,4,62,8/13/2023 22:00,1250,UPI,26,Delivered
1776,316,45,33,8/13/2023 23:00,1454,Credit Card,57,Cancelled
1777,468,90,18,8/14/2023 0:00,328,UPI,32,Delivered
1778,454,28,73,8/14/2023 1:00,387,UPI,43,Delivered
1779,268,96,33,8/14/2023 2:00,1308,UPI,47,Delivered
1780,386,66,32,8/14/2023 3:00,1026,Debit Card,51,Delivered
1781,263,31,61,8/14/2023 4:00,1051,Cash,37,Delivered
1782,336,3,54,8/14/2023 5:00,429,UPI,53,Delivered
1783,387,8,17,8/14/2023 6:00,1192,UPI,53,Delivered
1784,365,24,19,8/14/2023 7:00,889,Credit Card,57,Delivered
1785,259,15,70,8/14/2023 8:00,520,Debit Card,20,Delivered
1786,283,43,34,8/14/2023 9:00,1285,UPI,50,Delivered
1787,114,31,25,8/14/2023 10:00,1019,Cash,20,Delivered
1788,363,73,68,8/14/2023 11:00,1168,Credit Card,35,Returned
1789,40,45,74,8/14/2023 12:00,370,UPI,58,Delivered
1790,486,66,74,8/14/2023 13:00,1069,Credit Card,34,Delivered
1791,417,8,11,8/14/2023 14:00,453,Cash,52,Delivered
1792,220,71,16,8/14/2023 15:00,1498,Debit Card,42,Delivered
1793,129,57,61,8/14/2023 16:00,587,UPI,53,Delivered
1794,8,80,80,8/14/2023 17:00,1343,UPI,36,Delivered
1795,101,99,7,8/14/2023 18:00,524,UPI,44,Delivered
1796,416,30,16,8/14/2023 19:00,530,UPI,25,Delivered
1797,380,74,16,8/14/2023 20:00,1135,Debit Card,50,Delivered
1798,176,18,40,8/14/2023 21:00,163,Debit Card,24,Delivered
1799,107,69,12,8/14/2023 22:00,892,Debit Card,59,Delivered
1800,101,93,35,8/14/2023 23:00,818,Cash,59,Delivered
1801,260,39,21,8/15/2023 0:00,649,UPI,49,Delivered
1802,478,60,50,8/15/2023 1:00,714,Debit Card,24,Delivered
1803,454,98,43,8/15/2023 2:00,679,Debit Card,31,Delivered
1804,366,43,17,8/15/2023 3:00,641,UPI,26,Delivered
1805,246,45,32,8/15/2023 4:00,1369,Debit Card,32,Returned
1806,275,23,41,8/15/2023 5:00,904,UPI,23,Delivered
1807,32,69,6,8/15/2023 6:00,449,Debit Card,22,Delivered
1808,137,94,27,8/15/2023 7:00,964,Credit Card,31,Delivered
1809,12,6,20,8/15/2023 8:00,696,UPI,20,Delivered
1810,395,56,25,8/15/2023 9:00,876,Credit Card,46,Delivered
1811,302,4,66,8/15/2023 10:00,880,Credit Card,32,Delivered
1812,375,93,9,8/15/2023 11:00,977,UPI,36,Returned
1813,16,23,53,8/15/2023 12:00,751,UPI,27,Cancelled
1814,129,6,61,8/15/2023 13:00,1481,UPI,51,Delivered
1815,63,32,38,8/15/2023 14:00,1425,Credit Card,39,Delivered
1816,109,18,3,8/15/2023 15:00,1181,Debit Card,36,Delivered
1817,375,15,70,8/15/2023 16:00,917,Cash,53,Delivered
1818,21,40,55,8/15/2023 17:00,1024,Credit Card,54,Delivered
1819,158,96,1,8/15/2023 18:00,1381,Debit Card,54,Delivered
1820,269,73,70,8/15/2023 19:00,1086,UPI,57,Delivered
1821,162,74,45,8/15/2023 20:00,280,Debit Card,43,Delivered
1822,260,84,47,8/15/2023 21:00,757,UPI,37,Delivered
1823,412,6,79,8/15/2023 22:00,175,UPI,58,Cancelled
1824,102,63,26,8/15/2023 23:00,784,Credit Card,52,Cancelled
1825,223,67,14,8/16/2023 0:00,1359,UPI,42,Delivered
1826,59,11,54,8/16/2023 1:00,633,Debit Card,44,Delivered
1827,247,43,71,8/16/2023 2:00,829,Debit Card,56,Returned
1828,128,17,46,8/16/2023 3:00,1224,UPI,46,Delivered
1829,283,96,31,8/16/2023 4:00,154,UPI,20,Delivered
1830,325,4,59,8/16/2023 5:00,738,Debit Card,40,Delivered
1831,25,63,29,8/16/2023 6:00,1333,Debit Card,29,Cancelled
1832,131,68,17,8/16/2023 7:00,357,UPI,50,Delivered
1833,353,81,14,8/16/2023 8:00,406,UPI,44,Delivered
1834,196,41,36,8/16/2023 9:00,1378,Credit Card,39,Returned
1835,281,83,58,8/16/2023 10:00,160,Credit Card,21,Delivered
1836,404,5,24,8/16/2023 11:00,1098,UPI,34,Cancelled
1837,418,32,63,8/16/2023 12:00,157,UPI,47,Delivered
1838,154,86,25,8/16/2023 13:00,1085,Debit Card,32,Delivered
1839,382,70,59,8/16/2023 14:00,181,Credit Card,33,Delivered
1840,133,35,32,8/16/2023 15:00,689,Cash,21,Delivered
1841,227,22,18,8/16/2023 16:00,1154,Debit Card,53,Delivered
1842,189,65,37,8/16/2023 17:00,536,Cash,54,Delivered
1843,476,84,26,8/16/2023 18:00,1401,UPI,56,Delivered
1844,477,22,9,8/16/2023 19:00,789,Debit Card,44,Delivered
1845,265,11,64,8/16/2023 20:00,356,UPI,34,Delivered
1846,372,77,72,8/16/2023 21:00,1491,Credit Card,31,Delivered
1847,486,3,20,8/16/2023 22:00,706,UPI,28,Delivered
1848,434,9,54,8/16/2023 23:00,497,UPI,50,Delivered
1849,134,60,30,8/17/2023 0:00,942,Debit Card,33,Delivered
1850,211,76,53,8/17/2023 1:00,383,Debit Card,48,Delivered
1851,60,87,63,8/17/2023 2:00,1217,UPI,57,Delivered
1852,428,14,11,8/17/2023 3:00,1155,Credit Card,27,Delivered
1853,377,97,31,8/17/2023 4:00,886,UPI,22,Delivered
1854,395,18,49,8/17/2023 5:00,1091,UPI,21,Delivered
1855,450,73,19,8/17/2023 6:00,1315,Debit Card,35,Delivered
1856,431,23,12,8/17/2023 7:00,325,UPI,38,Delivered
1857,364,74,15,8/17/2023 8:00,598,Cash,49,Delivered
1858,364,83,31,8/17/2023 9:00,741,UPI,35,Delivered
1859,457,47,43,8/17/2023 10:00,231,Credit Card,50,Delivered
1860,213,69,37,8/17/2023 11:00,284,Credit Card,47,Delivered
1861,216,47,79,8/17/2023 12:00,1005,UPI,23,Delivered
1862,226,87,29,8/17/2023 13:00,1350,UPI,29,Returned
1863,470,30,26,8/17/2023 14:00,1416,Debit Card,37,Delivered
1864,131,25,2,8/17/2023 15:00,1314,Debit Card,51,Delivered
1865,76,28,15,8/17/2023 16:00,589,UPI,49,Delivered
1866,476,98,4,8/17/2023 17:00,1229,Credit Card,55,Returned
1867,286,25,50,8/17/2023 18:00,846,UPI,28,Delivered
1868,474,74,38,8/17/2023 19:00,568,UPI,55,Delivered
1869,496,78,23,8/17/2023 20:00,237,UPI,48,Delivered
1870,277,58,59,8/17/2023 21:00,805,UPI,35,Delivered
1871,156,94,75,8/17/2023 22:00,1181,Debit Card,47,Delivered
1872,248,41,28,8/17/2023 23:00,364,Debit Card,40,Delivered
1873,218,25,66,8/18/2023 0:00,701,Cash,21,Delivered
1874,190,78,8,8/18/2023 1:00,652,Credit Card,54,Delivered
1875,417,99,29,8/18/2023 2:00,848,Cash,47,Delivered
1876,469,48,11,8/18/2023 3:00,394,Credit Card,55,Delivered
1877,163,98,18,8/18/2023 4:00,458,Credit Card,50,Delivered
1878,180,10,55,8/18/2023 5:00,380,Cash,52,Returned
1879,34,99,50,8/18/2023 6:00,304,Credit Card,42,Delivered
1880,41,75,14,8/18/2023 7:00,1348,UPI,36,Delivered
1881,307,11,74,8/18/2023 8:00,997,Debit Card,20,Delivered
1882,431,85,9,8/18/2023 9:00,264,Cash,42,Cancelled
1883,338,21,11,8/18/2023 10:00,460,Debit Card,46,Delivered
1884,314,86,63,8/18/2023 11:00,1142,Credit Card,44,Delivered
1885,75,45,76,8/18/2023 12:00,449,Credit Card,51,Delivered
1886,441,7,67,8/18/2023 13:00,1191,Cash,38,Delivered
1887,279,81,53,8/18/2023 14:00,933,UPI,43,Delivered
1888,176,64,39,8/18/2023 15:00,161,Credit Card,22,Delivered
1889,384,64,78,8/18/2023 16:00,381,UPI,31,Delivered
1890,150,2,56,8/18/2023 17:00,1104,Credit Card,54,Delivered
1891,273,76,28,8/18/2023 18:00,879,Credit Card,34,Delivered
1892,325,42,75,8/18/2023 19:00,1451,UPI,36,Delivered
1893,108,82,39,8/18/2023 20:00,1167,UPI,51,Delivered
1894,139,54,25,8/18/2023 21:00,1148,Credit Card,26,Delivered
1895,350,75,21,8/18/2023 22:00,452,UPI,38,Delivered
1896,271,16,10,8/18/2023 23:00,690,UPI,26,Delivered
1897,347,18,43,8/19/2023 0:00,619,Debit Card,24,Delivered
1898,419,99,15,8/19/2023 1:00,962,UPI,59,Delivered
1899,289,59,48,8/19/2023 2:00,226,UPI,40,Delivered
1900,212,90,21,8/19/2023 3:00,1169,Cash,26,Delivered
1901,381,16,60,8/19/2023 4:00,173,UPI,56,Delivered
1902,272,6,50,8/19/2023 5:00,1188,UPI,42,Delivered
1903,418,57,23,8/19/2023 6:00,825,Credit Card,30,Delivered
1904,66,47,13,8/19/2023 7:00,674,Debit Card,29,Returned
1905,483,48,69,8/19/2023 8:00,496,Cash,40,Cancelled
1906,424,42,4,8/19/2023 9:00,321,Cash,52,Delivered
1907,248,76,78,8/19/2023 10:00,861,Debit Card,39,Delivered
1908,156,60,72,8/19/2023 11:00,638,UPI,52,Delivered
1909,47,77,9,8/19/2023 12:00,527,UPI,59,Delivered
1910,423,4,35,8/19/2023 13:00,1337,UPI,54,Delivered
1911,454,2,21,8/19/2023 14:00,521,UPI,53,Delivered
1912,201,90,58,8/19/2023 15:00,1149,Debit Card,55,Cancelled
1913,148,59,18,8/19/2023 16:00,1126,Credit Card,46,Cancelled
1914,124,27,72,8/19/2023 17:00,906,UPI,38,Delivered
1915,1,27,43,8/19/2023 18:00,626,Debit Card,24,Delivered
1916,456,79,6,8/19/2023 19:00,531,UPI,48,Delivered
1917,247,72,78,8/19/2023 20:00,304,UPI,29,Delivered
1918,343,7,67,8/19/2023 21:00,406,Credit Card,59,Delivered
1919,128,63,12,8/19/2023 22:00,823,UPI,32,Delivered
1920,191,46,12,8/19/2023 23:00,217,UPI,48,Delivered
1921,67,63,66,8/20/2023 0:00,493,UPI,24,Cancelled
1922,4,12,2,8/20/2023 1:00,1450,UPI,31,Delivered
1923,442,13,15,8/20/2023 2:00,822,Debit Card,32,Delivered
1924,409,43,23,8/20/2023 3:00,540,Cash,41,Delivered
1925,303,17,29,8/20/2023 4:00,408,UPI,59,Delivered
1926,294,63,7,8/20/2023 5:00,456,UPI,34,Cancelled
1927,143,81,28,8/20/2023 6:00,1268,Debit Card,32,Delivered
1928,191,36,14,8/20/2023 7:00,1099,Cash,20,Delivered
1929,21,85,44,8/20/2023 8:00,1119,UPI,57,Delivered
1930,227,8,30,8/20/2023 9:00,395,UPI,20,Delivered
1931,313,69,32,8/20/2023 10:00,882,Debit Card,30,Returned
1932,117,90,70,8/20/2023 11:00,336,Credit Card,59,Delivered
1933,437,80,6,8/20/2023 12:00,1074,UPI,41,Delivered
1934,302,36,27,8/20/2023 13:00,934,Credit Card,54,Delivered
1935,500,28,24,8/20/2023 14:00,557,UPI,25,Delivered
1936,142,93,34,8/20/2023 15:00,1298,Credit Card,47,Delivered
1937,484,47,40,8/20/2023 16:00,490,Credit Card,50,Delivered
1938,460,76,47,8/20/2023 17:00,712,Debit Card,27,Delivered
1939,401,30,79,8/20/2023 18:00,1351,UPI,24,Cancelled
1940,39,23,75,8/20/2023 19:00,800,UPI,36,Delivered
1941,393,16,24,8/20/2023 20:00,1101,UPI,57,Delivered
1942,355,14,65,8/20/2023 21:00,1343,Debit Card,28,Cancelled
1943,252,74,18,8/20/2023 22:00,1212,UPI,29,Delivered
1944,333,71,44,8/20/2023 23:00,218,UPI,39,Delivered
1945,207,52,76,8/21/2023 0:00,1409,UPI,33,Delivered
1946,210,37,57,8/21/2023 1:00,530,Debit Card,33,Delivered
1947,115,29,28,8/21/2023 2:00,206,UPI,45,Delivered
1948,225,67,71,8/21/2023 3:00,1450,UPI,48,Delivered
1949,134,15,23,8/21/2023 4:00,999,UPI,46,Delivered
1950,251,100,34,8/21/2023 5:00,1272,Debit Card,44,Delivered
1951,219,47,11,8/21/2023 6:00,1065,Credit Card,35,Delivered
1952,407,46,35,8/21/2023 7:00,474,Debit Card,55,Delivered
1953,443,52,42,8/21/2023 8:00,610,Debit Card,53,Delivered
1954,91,19,28,8/21/2023 9:00,328,Cash,35,Delivered
1955,354,77,78,8/21/2023 10:00,993,UPI,52,Delivered
1956,376,21,24,8/21/2023 11:00,723,Cash,22,Delivered
1957,46,64,8,8/21/2023 12:00,268,UPI,42,Delivered
1958,38,37,53,8/21/2023 13:00,698,UPI,30,Delivered
1959,142,27,72,8/21/2023 14:00,795,Debit Card,37,Cancelled
1960,100,55,4,8/21/2023 15:00,175,UPI,48,Delivered
1961,328,29,5,8/21/2023 16:00,1181,UPI,24,Delivered
1962,190,20,49,8/21/2023 17:00,1118,UPI,43,Delivered
1963,35,25,30,8/21/2023 18:00,682,Credit Card,48,Delivered
1964,147,70,72,8/21/2023 19:00,298,UPI,48,Delivered
1965,30,63,63,8/21/2023 20:00,1198,Debit Card,45,Cancelled
1966,334,36,47,8/21/2023 21:00,804,Debit Card,59,Returned
1967,84,2,26,8/21/2023 22:00,1094,Credit Card,22,Delivered
1968,369,22,57,8/21/2023 23:00,704,UPI,21,Delivered
1969,281,96,37,8/22/2023 0:00,574,Cash,44,Delivered
1970,424,16,7,8/22/2023 1:00,442,UPI,38,Delivered
1971,344,18,40,8/22/2023 2:00,1358,UPI,59,Delivered
1972,270,69,39,8/22/2023 3:00,703,UPI,21,Cancelled
1973,154,54,62,8/22/2023 4:00,580,Credit Card,38,Returned
1974,102,100,78,8/22/2023 5:00,753,UPI,20,Cancelled
1975,215,30,53,8/22/2023 6:00,466,UPI,46,Delivered
1976,150,45,4,8/22/2023 7:00,547,UPI,54,Delivered
1977,432,19,25,8/22/2023 8:00,1497,UPI,24,Delivered
1978,83,87,7,8/22/2023 9:00,745,Credit Card,57,Delivered
1979,110,34,28,8/22/2023 10:00,695,Debit Card,23,Delivered
1980,435,13,69,8/22/2023 11:00,225,Debit Card,36,Delivered
1981,387,43,67,8/22/2023 12:00,1014,UPI,40,Delivered
1982,426,62,20,8/22/2023 13:00,1065,UPI,50,Delivered
1983,275,93,11,8/22/2023 14:00,858,Cash,41,Delivered
1984,201,100,67,8/22/2023 15:00,635,UPI,30,Delivered
1985,284,22,7,8/22/2023 16:00,1261,Debit Card,53,Delivered
1986,468,52,23,8/22/2023 17:00,896,UPI,34,Delivered
1987,173,52,61,8/22/2023 18:00,1405,Cash,29,Delivered
1988,327,36,71,8/22/2023 19:00,1180,UPI,57,Delivered
1989,206,73,34,8/22/2023 20:00,699,UPI,51,Delivered
1990,63,19,19,8/22/2023 21:00,1125,Debit Card,50,Delivered
1991,73,38,58,8/22/2023 22:00,1225,Credit Card,56,Delivered
1992,251,70,9,8/22/2023 23:00,1091,UPI,47,Delivered
1993,124,79,48,8/23/2023 0:00,1068,Credit Card,50,Cancelled
1994,375,57,41,8/23/2023 1:00,1394,Debit Card,25,Cancelled
1995,121,20,48,8/23/2023 2:00,1316,UPI,33,Delivered
1996,275,9,45,8/23/2023 3:00,512,UPI,42,Delivered
1997,431,32,25,8/23/2023 4:00,531,UPI,35,Delivered
1998,500,4,78,8/23/2023 5:00,1450,UPI,44,Delivered
1999,398,50,25,8/23/2023 6:00,420,Credit Card,58,Delivered
2000,120,82,19,8/23/2023 7:00,1187,UPI,21,Cancelled
2001,422,5,39,8/23/2023 8:00,447,UPI,57,Delivered
2002,437,20,79,8/23/2023 9:00,1153,UPI,58,Cancelled
2003,317,87,80,8/23/2023 10:00,383,Credit Card,53,Delivered
2004,164,75,27,8/23/2023 11:00,724,UPI,59,Delivered
2005,424,37,74,8/23/2023 12:00,176,UPI,44,Delivered
2006,465,22,63,8/23/2023 13:00,242,UPI,55,Delivered
2007,286,58,68,8/23/2023 14:00,766,Cash,35,Delivered
2008,265,68,19,8/23/2023 15:00,458,UPI,37,Delivered
2009,320,93,28,8/23/2023 16:00,201,Debit Card,32,Delivered
2010,161,44,78,8/23/2023 17:00,468,UPI,56,Delivered
2011,376,34,33,8/23/2023 18:00,330,UPI,46,Delivered
2012,308,77,10,8/23/2023 19:00,1293,Credit Card,53,Delivered
2013,89,42,30,8/23/2023 20:00,1024,UPI,30,Delivered
2014,142,9,22,8/23/2023 21:00,1216,Cash,20,Delivered
2015,203,95,3,8/23/2023 22:00,796,Cash,32,Delivered
2016,309,7,75,8/23/2023 23:00,1433,Debit Card,49,Cancelled
2017,227,68,48,8/24/2023 0:00,346,Credit Card,24,Delivered
2018,489,19,2,8/24/2023 1:00,794,UPI,37,Delivered
2019,443,94,76,8/24/2023 2:00,1120,UPI,33,Delivered
2020,334,31,54,8/24/2023 3:00,404,Cash,32,Cancelled
2021,222,35,6,8/24/2023 4:00,881,Credit Card,51,Delivered
2022,41,57,40,8/24/2023 5:00,485,Credit Card,26,Delivered
2023,196,85,2,8/24/2023 6:00,1139,UPI,27,Delivered
2024,68,61,73,8/24/2023 7:00,1049,UPI,26,Delivered
2025,476,31,2,8/24/2023 8:00,1428,Cash,35,Delivered
2026,264,83,74,8/24/2023 9:00,663,UPI,50,Delivered
2027,2,95,55,8/24/2023 10:00,391,UPI,46,Delivered
2028,361,53,72,8/24/2023 11:00,298,UPI,52,Delivered
2029,125,32,60,8/24/2023 12:00,1472,Debit Card,48,Cancelled
2030,110,66,6,8/24/2023 13:00,906,UPI,27,Cancelled
2031,86,59,19,8/24/2023 14:00,769,Debit Card,52,Delivered
2032,425,10,27,8/24/2023 15:00,602,UPI,38,Delivered
2033,120,2,1,8/24/2023 16:00,361,Debit Card,40,Delivered
2034,127,66,33,8/24/2023 17:00,817,Debit Card,40,Delivered
2035,255,60,40,8/24/2023 18:00,743,UPI,44,Delivered
2036,183,88,32,8/24/2023 19:00,280,Credit Card,42,Cancelled
2037,16,17,69,8/24/2023 20:00,761,UPI,30,Delivered
2038,477,96,17,8/24/2023 21:00,405,UPI,52,Delivered
2039,62,16,8,8/24/2023 22:00,710,Debit Card,39,Delivered
2040,369,16,57,8/24/2023 23:00,212,UPI,44,Delivered
2041,432,46,42,8/25/2023 0:00,1484,UPI,45,Delivered
2042,158,39,9,8/25/2023 1:00,556,UPI,59,Delivered
2043,268,31,35,8/25/2023 2:00,951,UPI,31,Delivered
2044,35,88,71,8/25/2023 3:00,1278,Debit Card,51,Delivered
2045,267,1,79,8/25/2023 4:00,164,UPI,52,Delivered
2046,64,11,53,8/25/2023 5:00,408,Cash,29,Delivered
2047,494,85,54,8/25/2023 6:00,872,Cash,23,Cancelled
2048,50,4,25,8/25/2023 7:00,1432,UPI,34,Returned
2049,469,71,67,8/25/2023 8:00,763,UPI,25,Delivered
2050,255,26,62,8/25/2023 9:00,1433,Debit Card,46,Delivered
2051,149,50,55,8/25/2023 10:00,1218,UPI,24,Returned
2052,325,12,46,8/25/2023 11:00,962,UPI,24,Delivered
2053,304,95,24,8/25/2023 12:00,480,UPI,37,Delivered
2054,276,81,46,8/25/2023 13:00,314,Credit Card,47,Delivered
2055,357,97,22,8/25/2023 14:00,1366,Debit Card,54,Delivered
2056,451,75,11,8/25/2023 15:00,1238,UPI,41,Delivered
2057,172,92,48,8/25/2023 16:00,536,UPI,53,Delivered
2058,417,96,8,8/25/2023 17:00,1203,Cash,23,Cancelled
2059,201,65,39,8/25/2023 18:00,1439,Debit Card,37,Delivered
2060,445,47,35,8/25/2023 19:00,477,Credit Card,45,Delivered
2061,393,92,49,8/25/2023 20:00,1390,Debit Card,41,Delivered
2062,324,53,46,8/25/2023 21:00,469,UPI,52,Delivered
2063,35,71,38,8/25/2023 22:00,548,Debit Card,33,Cancelled
2064,465,2,8,8/25/2023 23:00,254,UPI,50,Returned
